5.0,6.002968,6.8565288,7.6127543,8.298838,8.931185,9.52062,10.074739,10.599121,11.098004,11.574703,12.031866,12.471652,12.895845,13.305943,13.703217,14.088754,14.463499,14.828273,15.183798,15.530711,15.869581,16.200916,16.52517,16.842754,17.154045,17.459377,17.759064,18.053385,18.342604,18.626957,18.906672,19.181948,19.452976,19.719938,19.982996,20.242304,20.498009,20.750242,20.999136,21.244806,21.48737,21.726929,21.963589,22.197441,22.428581,22.657091,22.883055,23.10655,23.327654,23.546432,23.76296,23.977299,24.189512,24.399662,24.607805,24.814001,25.018303,25.220764,25.421436,25.62037,25.817614,26.013214,26.207216,26.399666,26.590605,26.780073,26.96811,27.154753,27.340036,27.523996,27.706665,27.888071,28.068247,28.247217,28.42501,28.601652,28.777168,28.95158,29.124912,29.297184,29.468418,29.638634,29.807852,29.976088,30.143364,30.309694,30.475096,30.639587,30.803185,30.965899,31.127748,31.288748,31.448908,31.608246,31.766773,31.924501,32.081444,32.237614,32.393024,32.54768,32.7016,32.85479,33.007263,33.159027,33.310093,33.460472,33.610172,33.7592,33.907574,34.05529,34.20237,34.34881,34.494625,34.63982,34.78441,34.92839,35.071777,35.214577,35.356792,35.498436,35.63951,35.78002,35.919983,36.05939,36.198257,36.336586,36.474384,36.61166,36.748413,36.88465,37.020382,37.155605,37.290333,37.424564,37.558308,37.691563,37.824337,37.956635,38.08846,38.21982,38.350708,38.48114,38.61111,38.740627,38.869694,38.99831,39.12648,39.254208,39.381493,39.50834,39.634747,39.76072,39.886257,40.01136,40.136032,40.26027,40.384075,40.50745,40.630386,40.752888,40.874954,40.996582,41.11777,41.238514,41.358818,41.478676,41.598083,41.71705,41.835564,41.95363,42.071243,42.18841,42.30513,42.4214,42.537224,42.6526,42.767532,42.88202,42.996063,43.10967,43.22284,43.335567,43.447865,43.559727,43.671158,43.782158,43.892735,44.002884,44.112614,44.22192,44.33081,44.439285,44.547344,44.654995,44.762234,44.869064,44.97549,45.081512,45.187138,45.292362,45.39719,45.50162,45.605663,45.709316,45.812576,45.915455,46.01795,46.12006,46.22179,46.323143,46.424118,46.524723,46.62495,46.72481,46.824303,46.923428,47.02219,47.120586,47.218624,47.3163,47.41362,47.510582,47.607193,47.70345,47.79936,47.894917,47.990128,48.08499,48.179512,48.27369,48.367527,48.461025,48.554184,48.64701,48.7395,48.831654,48.923477,49.014973,49.106136,49.196976,49.287487,49.377674,49.467537,49.557076,49.646297,49.7352,49.823784,49.91205,50.0
5.0,6.0029616,6.856518,7.6127396,8.29882,8.931164,9.5205965,10.074714,10.599093,11.097975,11.574671,12.031833,12.471617,12.895808,13.305904,13.703176,14.088713,14.463456,14.828228,15.183752,15.530664,15.869533,16.200867,16.52512,16.842703,17.153992,17.459324,17.759008,18.053328,18.342545,18.626898,18.90661,19.181885,19.452913,19.719873,19.98293,20.242237,20.49794,20.750172,20.999063,21.244734,21.487293,21.726852,21.963509,22.197361,22.428497,22.657005,22.882967,23.106459,23.327559,23.546335,23.762857,23.977192,24.189402,24.399546,24.607685,24.813875,25.018171,25.220625,25.421291,25.620216,25.817453,26.013044,26.20704,26.399483,26.590414,26.779875,26.967905,27.154543,27.339823,27.523777,27.706442,27.887844,28.068016,28.246984,28.424776,28.601416,28.77693,28.95134,29.12467,29.296942,29.468176,29.638391,29.807608,29.975843,30.14312,30.30945,30.474854,30.639345,30.80294,30.965656,31.127506,31.288506,31.448666,31.608004,31.766531,31.924261,32.081203,32.237377,32.392784,32.547443,32.701363,32.854553,33.007027,33.15879,33.30986,33.46024,33.60994,33.758972,33.90734,34.05506,34.20214,34.348583,34.494396,34.639595,34.784184,34.928165,35.071552,35.214355,35.35657,35.498215,35.63929,35.779804,35.919765,36.059174,36.198044,36.336372,36.474174,36.611446,36.748203,36.88444,37.020172,37.1554,37.290127,37.424362,37.558105,37.69136,37.82414,37.95644,38.088264,38.219624,38.350517,38.48095,38.610924,38.74044,38.869507,38.998127,39.1263,39.25403,39.381317,39.508167,39.63458,39.760555,39.886097,40.011204,40.13588,40.260124,40.383934,40.50731,40.630253,40.75276,40.874832,40.996468,41.11766,41.23841,41.35872,41.478584,41.598,41.716965,41.835487,41.953556,42.071175,42.188347,42.30507,42.42134,42.537167,42.652546,42.76748,42.88197,42.996017,43.109627,43.222794,43.335526,43.447823,43.559685,43.67112,43.782124,43.8927,44.00285,44.11258,44.22189,44.33078,44.439255,44.547318,44.654964,44.762203,44.869038,44.975464,45.08149,45.187115,45.29234,45.397167,45.501602,45.605644,45.709293,45.812557,45.915436,46.01793,46.12004,46.22177,46.323124,46.424103,46.524704,46.624935,46.724796,46.824287,46.923412,47.022175,47.12057,47.21861,47.316288,47.41361,47.51057,47.60718,47.70344,47.799347,47.894905,47.990116,48.084984,48.179504,48.27368,48.36752,48.461018,48.55418,48.647003,48.739494,48.83165,48.923473,49.01497,49.106133,49.19697,49.287483,49.37767,49.467533,49.557076,49.646297,49.7352,49.82378,49.91205,50.0
5.0,6.002949,6.856496,7.6127105,8.298783,8.931122,9.52055,10.074662,10.599037,11.097915,11.574607,12.031765,12.471545,12.895734,13.305827,13.703095,14.088629,14.463369,14.828139,15.1836605,15.53057,15.869436,16.200768,16.525017,16.8426,17.153885,17.459215,17.758896,18.053215,18.342428,18.62678,18.906488,19.18176,19.452787,19.719746,19.9828,20.242104,20.497803,20.750032,20.99892,21.244587,21.487144,21.726698,21.963352,22.197199,22.428331,22.656834,22.88279,23.106276,23.32737,23.546139,23.762653,23.97698,24.18918,24.399315,24.607445,24.813622,25.017906,25.220346,25.420998,25.61991,25.81713,26.012707,26.206686,26.399113,26.59003,26.779478,26.967497,27.154123,27.339392,27.523338,27.705994,27.88739,28.067556,28.24652,28.424305,28.600943,28.776453,28.950861,29.12419,29.296457,29.46769,29.637905,29.807121,29.975357,30.142632,30.308962,30.474365,30.638857,30.802454,30.96517,31.12702,31.28802,31.448183,31.607521,31.76605,31.92378,32.080727,32.236897,32.392307,32.546967,32.700886,32.85408,33.006554,33.15832,33.30939,33.45977,33.609474,33.758507,33.90688,34.054604,34.20168,34.348125,34.493942,34.63914,34.783733,34.927715,35.071106,35.21391,35.35613,35.497776,35.63885,35.77937,35.91933,36.058743,36.197613,36.335945,36.473747,36.611027,36.747784,36.884026,37.01976,37.154987,37.28972,37.423954,37.5577,37.69096,37.823742,37.956043,38.08787,38.219234,38.350132,38.480568,38.610546,38.740067,38.86914,38.997765,39.125942,39.253677,39.38097,39.507824,39.634243,39.760227,39.885777,40.01089,40.135574,40.259827,40.383648,40.507034,40.62999,40.75251,40.87459,40.99624,41.117443,41.23821,41.35853,41.4784,41.597828,41.716805,41.83533,41.95341,42.071037,42.188217,42.304943,42.421223,42.537056,42.65244,42.767376,42.88187,42.995926,43.109535,43.222706,43.33544,43.447742,43.55961,43.671043,43.78205,43.892628,44.002785,44.112514,44.221825,44.33072,44.439194,44.547256,44.654907,44.76215,44.868984,44.975414,45.08144,45.187065,45.29229,45.39712,45.501556,45.6056,45.70925,45.812515,45.915394,46.01789,46.120003,46.221733,46.32309,46.42407,46.524673,46.624905,46.724766,46.824257,46.923386,47.02215,47.120544,47.218582,47.31626,47.41358,47.510548,47.60716,47.70342,47.799328,47.894886,47.990097,48.084965,48.179485,48.273666,48.367504,48.461006,48.554165,48.64699,48.739483,48.83164,48.923466,49.014957,49.106125,49.196964,49.287476,49.377663,49.46753,49.55707,49.646294,49.735195,49.82378,49.91205,50.0
5.0,6.00293,6.8564634,7.612666,8.29873,8.93106,9.520479,10.074585,10.598953,11.097824,11.574512,12.031664,12.471439,12.895622,13.305711,13.702975,14.088504,14.463241,14.828006,15.183523,15.530429,15.869291,16.200619,16.524864,16.842443,17.153725,17.459051,17.75873,18.053043,18.342255,18.626602,18.906307,19.181576,19.452599,19.719553,19.982601,20.241901,20.497597,20.749823,20.998707,21.244368,21.48692,21.726467,21.963116,22.196957,22.428082,22.656576,22.882524,23.106003,23.327085,23.545845,23.76235,23.976664,24.18885,24.398972,24.607084,24.813246,25.01751,25.21993,25.42056,25.61945,25.816647,26.012201,26.206156,26.39856,26.589455,26.778883,26.966883,27.15349,27.338745,27.522678,27.705322,27.886707,28.066864,28.24582,28.4236,28.600231,28.775736,28.95014,29.123465,29.295732,29.46696,29.637175,29.806389,29.974625,30.1419,30.30823,30.473633,30.638124,30.801722,30.96444,31.126291,31.287292,31.447456,31.606796,31.765326,31.923058,32.080006,32.23618,32.39159,32.546253,32.700176,32.85337,33.005848,33.157616,33.30869,33.459072,33.608776,33.757812,33.90619,34.053913,34.200993,34.34744,34.49326,34.638462,34.783054,34.927044,35.07044,35.21324,35.355465,35.497112,35.638195,35.778713,35.91868,36.058094,36.196968,36.335304,36.47311,36.61039,36.74715,36.8834,37.019135,37.15437,37.289104,37.423344,37.557095,37.690357,37.823143,37.955452,38.087284,38.21865,38.349556,38.479996,38.609978,38.73951,38.868587,38.99722,39.125404,39.253143,39.380447,39.507313,39.63374,39.75973,39.885292,40.01042,40.135117,40.259384,40.383217,40.50662,40.62959,40.75213,40.87423,40.995895,41.11712,41.2379,41.35824,41.478127,41.59757,41.71656,41.835102,41.953194,42.070835,42.188023,42.30476,42.421047,42.53689,42.65228,42.767223,42.881725,42.995785,43.1094,43.222576,43.335316,43.44762,43.55949,43.670933,43.78194,43.892525,44.00268,44.112415,44.22173,44.330627,44.439106,44.54717,44.654823,44.76207,44.868904,44.975334,45.081364,45.186993,45.29222,45.397053,45.501488,45.605534,45.70919,45.812454,45.915337,46.017834,46.119946,46.22168,46.323036,46.424015,46.524624,46.624855,46.72472,46.824215,46.923344,47.022106,47.120506,47.218544,47.316227,47.413548,47.510513,47.60713,47.70339,47.799297,47.89486,47.99007,48.084938,48.179462,48.273643,48.36748,48.460983,48.554146,48.646973,48.739464,48.831623,48.92345,49.014946,49.106113,49.196953,49.287468,49.377655,49.46752,49.557064,49.64629,49.73519,49.823776,49.912045,50.0
5.0,6.002905,6.8564196,7.612607,8.298657,8.930976,9.520386,10.074482,10.598842,11.097704,11.574384,12.031529,12.471297,12.8954735,13.305556,13.702814,14.088337,14.463068,14.827828,15.18334,15.53024,15.869098,16.20042,16.524662,16.842236,17.153513,17.458834,17.758507,18.052816,18.342024,18.626366,18.906067,19.18133,19.452347,19.719296,19.98234,20.241634,20.497324,20.749544,20.99842,21.244076,21.48662,21.726162,21.962801,22.196632,22.42775,22.656235,22.882172,23.105639,23.32671,23.545456,23.761946,23.976244,24.188414,24.398514,24.606606,24.812744,25.016985,25.21938,25.41998,25.61884,25.816004,26.011526,26.20545,26.397821,26.588686,26.778086,26.96606,27.152647,27.33788,27.521795,27.704424,27.885796,28.065939,28.244884,28.422657,28.59928,28.77478,28.949179,29.1225,29.294764,29.46599,29.6362,29.805414,29.973648,30.140923,30.307253,30.472656,30.63715,30.800747,30.963465,31.125319,31.286322,31.446487,31.60583,31.76436,31.922096,32.079044,32.23522,32.390636,32.5453,32.699226,32.852425,33.0049,33.156677,33.30775,33.458138,33.607845,33.756886,33.905266,34.052994,34.200077,34.346527,34.49235,34.637558,34.782154,34.926147,35.069542,35.212353,35.35458,35.49623,35.637318,35.77784,35.91781,36.057228,36.196106,36.33445,36.47226,36.609543,36.74631,36.88256,37.018303,37.15354,37.288284,37.422527,37.556286,37.689556,37.822346,37.95466,38.086502,38.217876,38.348785,38.479233,38.609226,38.73876,38.86785,38.99649,39.124683,39.252438,39.37975,39.506626,39.633064,39.75907,39.884647,40.00979,40.134502,40.25879,40.38264,40.506065,40.62906,40.75162,40.873745,40.995434,41.116684,41.23749,41.357853,41.477764,41.59723,41.71624,41.8348,41.952908,42.07056,42.187763,42.304516,42.420815,42.536667,42.65207,42.76702,42.88153,42.995598,43.109222,43.222404,43.33515,43.44746,43.559338,43.67078,43.781796,43.892384,44.002544,44.112286,44.221603,44.3305,44.438984,44.547054,44.654713,44.76196,44.868797,44.97523,45.081264,45.186893,45.292126,45.39696,45.5014,45.605446,45.709106,45.812374,45.915257,46.017754,46.119873,46.221607,46.322968,46.42395,46.524555,46.62479,46.72466,46.824154,46.923283,47.02205,47.120453,47.218494,47.316177,47.4135,47.510468,47.607082,47.703346,47.799255,47.894817,47.990032,48.084904,48.17943,48.273613,48.367455,48.460957,48.55412,48.64695,48.73944,48.8316,48.92343,49.014927,49.1061,49.196938,49.287453,49.377644,49.46751,49.557056,49.646282,49.735188,49.823772,49.912045,50.0
5.0,6.0028734,6.8563647,7.6125336,8.298568,8.930872,9.520268,10.074353,10.5987015,11.097554,11.574224,12.031361,12.47112,12.895288,13.305363,13.702613,14.088129,14.4628525,14.827606,15.18311,15.5300045,15.868856,16.200172,16.524408,16.841974,17.153246,17.45856,17.75823,18.052534,18.341734,18.62607,18.905766,19.181023,19.452034,19.718975,19.982014,20.2413,20.496983,20.749195,20.998064,21.243711,21.486246,21.725779,21.962408,22.19623,22.427336,22.65581,22.881735,23.105186,23.326242,23.544971,23.761444,23.975721,24.18787,24.397947,24.606012,24.812122,25.01633,25.218693,25.419258,25.618078,25.815203,26.010681,26.204565,26.396896,26.587723,26.777088,26.965029,27.151587,27.336794,27.520687,27.703297,27.884651,28.064781,28.243713,28.421474,28.59809,28.773582,28.947975,29.12129,29.29355,29.464773,29.634981,29.804193,29.972427,30.139702,30.30603,30.471436,30.63593,30.799528,30.962248,31.124104,31.285107,31.445274,31.60462,31.763155,31.920893,32.077843,32.234024,32.389442,32.54411,32.69804,32.851242,33.003723,33.1555,33.30658,33.45697,33.60668,33.755726,33.90411,34.05184,34.198933,34.345387,34.491215,34.636425,34.781025,34.925022,35.068424,35.21124,35.35347,35.49513,35.63622,35.77675,35.91672,36.05615,36.19503,36.333378,36.471195,36.608486,36.74526,36.881516,37.017265,37.15251,37.28726,37.42151,37.55527,37.688553,37.82135,37.95367,38.08552,38.216904,38.34782,38.47828,38.60828,38.737827,38.866924,38.995575,39.123783,39.25155,39.378876,39.505764,39.63222,39.758244,39.88384,40.009003,40.133736,40.25804,40.38192,40.50537,40.62839,40.75098,40.87314,40.99486,41.116142,41.23698,41.357372,41.477314,41.5968,41.71584,41.834423,41.952553,42.070225,42.187447,42.30421,42.420525,42.53639,42.651802,42.76677,42.88129,42.995365,43.108997,43.22219,43.334946,43.44726,43.559143,43.670597,43.781616,43.89221,44.002377,44.11212,44.221443,44.33035,44.438835,44.54691,44.65457,44.76182,44.868664,44.975105,45.08114,45.18677,45.292007,45.396847,45.50129,45.60534,45.709,45.81227,45.915157,46.01766,46.119778,46.22152,46.32288,46.423862,46.524475,46.624714,46.72458,46.82408,46.923214,47.02198,47.120384,47.21843,47.316113,47.41344,47.51041,47.60703,47.703293,47.799206,47.89477,47.989986,48.084858,48.179386,48.27357,48.367416,48.46092,48.55409,48.646915,48.739414,48.831573,48.923405,49.014904,49.106075,49.19692,49.287437,49.377632,49.4675,49.55705,49.646275,49.73518,49.82377,49.912045,50.0
5.0,6.0028358,6.856299,7.612445,8.29846,8.930747,9.520128,10.074198,10.598534,11.097374,11.574033,12.0311575,12.470907,12.895065,13.30513,13.702372,14.087879,14.462594,14.827339,15.182836,15.529722,15.8685665,16.199875,16.524103,16.841663,17.152927,17.458235,17.757896,18.052193,18.341387,18.625715,18.905403,19.180655,19.451658,19.718592,19.98162,20.2409,20.496574,20.748777,20.997639,21.243275,21.485802,21.725323,21.96194,22.195751,22.426842,22.655302,22.88121,23.104647,23.325686,23.544395,23.760845,23.9751,24.187223,24.397272,24.605307,24.811384,25.015554,25.217876,25.418396,25.617168,25.814243,26.00967,26.2035,26.395782,26.586561,26.775883,26.963785,27.150309,27.335487,27.519352,27.701939,27.883274,28.063387,28.242306,28.420053,28.596659,28.772142,28.946527,29.119837,29.292091,29.463312,29.633518,29.802729,29.97096,30.138233,30.304564,30.469969,30.634462,30.798063,30.960785,31.122643,31.28365,31.44382,31.603168,31.761707,31.919447,32.076405,32.232586,32.38801,32.542683,32.696613,32.84982,33.002308,33.154087,33.305172,33.455566,33.605286,33.754333,33.90272,34.05046,34.197556,34.344017,34.48985,34.635067,34.779675,34.923676,35.067085,35.209904,35.352142,35.493805,35.634903,35.775436,35.915417,36.05485,36.19374,36.332096,36.469917,36.607216,36.743996,36.88026,37.016018,37.15127,37.286026,37.420288,37.554058,37.687344,37.820152,37.952484,38.084343,38.215736,38.346664,38.477135,38.607147,38.736706,38.865818,38.99448,39.122704,39.25048,39.377827,39.504734,39.631207,39.757248,39.882862,40.00805,40.13281,40.25714,40.38105,40.50453,40.627586,40.750214,40.87241,40.99417,41.11549,41.23637,41.356796,41.476776,41.5963,41.715366,41.833977,41.95213,42.069824,42.187065,42.30385,42.42018,42.53606,42.65149,42.766468,42.881,42.995087,43.10873,43.221935,43.334698,43.44702,43.558914,43.670372,43.7814,43.892002,44.002174,44.111927,44.221256,44.330166,44.438656,44.546738,44.654404,44.761658,44.868507,44.97495,45.08099,45.186626,45.291866,45.396706,45.501156,45.60521,45.708874,45.81215,45.91504,46.017544,46.119667,46.22141,46.322773,46.423763,46.524376,46.62462,46.724487,46.82399,46.923126,47.021896,47.120304,47.21835,47.31604,47.41337,47.51034,47.60696,47.703228,47.799145,47.894714,47.989933,48.08481,48.179337,48.273525,48.36737,48.460876,48.554047,48.64688,48.73938,48.831543,48.923378,49.014877,49.106052,49.1969,49.28742,49.377613,49.467484,49.557034,49.646263,49.735172,49.823765,49.91204,50.0
5.0,6.002792,6.856222,7.6123414,8.298334,8.9306,9.519964,10.074018,10.598338,11.097163,11.573809,12.030921,12.470658,12.894805,13.304859,13.70209,14.087587,14.462293,14.827028,15.182515,15.529393,15.868228,16.199528,16.523748,16.8413,17.152555,17.457855,17.757507,18.051796,18.340982,18.625303,18.904984,19.180225,19.45122,19.718145,19.981165,20.240437,20.4961,20.748293,20.997143,21.24277,21.485283,21.724792,21.961397,22.195192,22.42627,22.654713,22.880606,23.104023,23.32504,23.543728,23.760153,23.974382,24.186476,24.396494,24.604492,24.81053,25.014658,25.216932,25.4174,25.616116,25.81313,26.008493,26.20226,26.394478,26.5852,26.77447,26.962326,27.148808,27.333952,27.517788,27.700348,27.88166,28.061754,28.240656,28.418392,28.594984,28.770458,28.944836,29.11814,29.290388,29.461605,29.631807,29.801016,29.969248,30.13652,30.30285,30.468256,30.632751,30.796354,30.959078,31.12094,31.281948,31.442123,31.601475,31.760015,31.91776,32.074722,32.230907,32.386337,32.54101,32.69495,32.848164,33.000656,33.152443,33.30353,33.453934,33.603657,33.752712,33.901104,34.04885,34.19595,34.34242,34.48826,34.63348,34.778095,34.922104,35.065517,35.208344,35.35059,35.49226,35.633366,35.773907,35.913895,36.053337,36.192234,36.330597,36.46843,36.605736,36.742523,36.878796,37.01456,37.149826,37.284588,37.418858,37.55264,37.685936,37.818756,37.951096,38.08297,38.21437,38.345314,38.475796,38.60582,38.735394,38.86452,38.9932,39.121437,39.249233,39.376595,39.503525,39.63002,39.756084,39.88172,40.006935,40.13172,40.25609,40.380028,40.503548,40.62664,40.749313,40.871555,40.993362,41.114735,41.23566,41.356133,41.476154,41.595715,41.714817,41.833458,41.951637,42.069363,42.186626,42.303432,42.419785,42.53568,42.651127,42.76612,42.880665,42.994766,43.10842,43.221634,43.334408,43.446747,43.558647,43.670113,43.78115,43.891758,44.001938,44.1117,44.221035,44.32995,44.43845,44.546535,44.654205,44.761467,44.86832,44.97477,45.080814,45.18646,45.291702,45.396545,45.501,45.605057,45.708725,45.812008,45.9149,46.01741,46.119537,46.221283,46.32265,46.42364,46.52426,46.624504,46.72438,46.823887,46.923027,47.0218,47.120213,47.21826,47.315952,47.413284,47.51026,47.606884,47.703156,47.799076,47.894646,47.98987,48.084747,48.17928,48.273468,48.367317,48.46083,48.554,48.64684,48.739338,48.831505,48.923344,49.014847,49.106026,49.196873,49.287395,49.377594,49.46747,49.557022,49.64625,49.735165,49.82376,49.912037,50.0
5.0,6.0027413,6.856134,7.612223,8.298189,8.930433,9.519776,10.073811,10.598113,11.096923,11.573552,12.030651,12.470374,12.894508,13.304549,13.701768,14.087254,14.461947,14.826673,15.18215,15.5290165,15.867842,16.199131,16.523342,16.840883,17.152132,17.457422,17.757065,18.051344,18.34052,18.624832,18.904503,19.179735,19.45072,19.717636,19.980646,20.239906,20.49556,20.747742,20.996578,21.242191,21.484694,21.724188,21.96078,22.19456,22.42562,22.654045,22.879917,23.103313,23.324308,23.542973,23.75937,23.97357,24.18563,24.395613,24.603573,24.809566,25.013647,25.215866,25.416275,25.614925,25.811865,26.00715,26.200834,26.392979,26.583632,26.772839,26.960644,27.147081,27.332186,27.515987,27.698519,27.879808,28.059881,28.238766,28.416485,28.593065,28.76853,28.942898,29.116194,29.288439,29.459652,29.62985,29.799057,29.967287,30.13456,30.30089,30.466297,30.630795,30.7944,30.957127,31.11899,31.280003,31.44018,31.599537,31.758083,31.915833,32.0728,32.228992,32.384422,32.539104,32.69305,32.846268,32.998768,33.15056,33.301655,33.452065,33.60179,33.750854,33.899258,34.04701,34.194115,34.340588,34.48644,34.631668,34.776287,34.920307,35.06373,35.206562,35.348816,35.490498,35.631607,35.77216,35.912155,36.051605,36.190514,36.328884,36.466724,36.604042,36.740837,36.87712,37.012897,37.14817,37.282944,37.417225,37.551018,37.684326,37.817158,37.949512,38.081394,38.21281,38.343765,38.474262,38.604305,38.733894,38.863037,38.991734,39.119987,39.247807,39.375187,39.502136,39.628654,39.754745,39.880413,40.005653,40.130474,40.25487,40.378853,40.50241,40.625553,40.748276,40.87057,40.99244,41.11387,41.234856,41.35538,41.47545,41.595055,41.714195,41.832874,41.951088,42.068836,42.186127,42.30296,42.41933,42.535248,42.65071,42.765724,42.880287,42.9944,43.10807,43.2213,43.334084,43.44643,43.558342,43.66982,43.780865,43.891483,44.00167,44.11144,44.220783,44.329704,44.438213,44.546303,44.653984,44.76125,44.86811,44.974564,45.080616,45.186264,45.29151,45.396366,45.50082,45.604885,45.708557,45.811844,45.91474,46.017258,46.11939,46.221138,46.32251,46.423508,46.524128,46.62438,46.72426,46.82377,46.92291,47.02169,47.120102,47.21816,47.315853,47.41319,47.51017,47.606796,47.70307,47.798992,47.89457,47.989796,48.084675,48.17921,48.273407,48.36726,48.460773,48.553947,48.64679,48.739292,48.831463,48.9233,49.014812,49.10599,49.196842,49.28737,49.37757,49.46745,49.557003,49.64624,49.735157,49.823753,49.912033,50.0
5.0,6.002684,6.856035,7.61209,8.298027,8.930245,9.519565,10.073578,10.597861,11.096652,11.573264,12.030346,12.470055,12.894174,13.3042,13.701406,14.086878,14.461559,14.826272,15.181738,15.528593,15.867407,16.198687,16.522886,16.840418,17.151653,17.456934,17.756567,18.050837,18.340002,18.624304,18.903963,19.179184,19.45016,19.717064,19.980062,20.239311,20.494953,20.747122,20.995947,21.241547,21.484034,21.723513,21.960087,22.19385,22.424892,22.653297,22.879148,23.102524,23.323494,23.54213,23.7585,23.972668,24.184692,24.394636,24.602554,24.8085,25.012527,25.214687,25.41503,25.613602,25.810455,26.005644,26.199228,26.391277,26.581848,26.770988,26.958735,27.14512,27.330183,27.513948,27.69645,27.877712,28.057762,28.236628,28.414333,28.5909,28.766352,28.940712,29.114002,29.28624,29.457449,29.627645,29.79685,29.965078,30.13235,30.298683,30.46409,30.628592,30.792198,30.954927,31.116795,31.277813,31.437994,31.597355,31.755907,31.913662,32.070633,32.226833,32.38227,32.53696,32.69091,32.844135,32.99664,33.14844,33.29954,33.44996,33.599697,33.748764,33.897175,34.044933,34.19205,34.33853,34.48439,34.629627,34.774258,34.91828,35.061714,35.20456,35.34682,35.48851,35.62963,35.77019,35.9102,36.049656,36.188572,36.326954,36.464806,36.60213,36.73894,36.875237,37.011024,37.146305,37.281094,37.415386,37.54919,37.682514,37.815357,37.947723,38.079624,38.211056,38.342026,38.472538,38.602596,38.7322,38.861362,38.990078,39.118355,39.246193,39.373596,39.500572,39.627117,39.753235,39.87893,40.004204,40.12906,40.253498,40.377518,40.501125,40.624317,40.747097,40.869457,40.991394,41.112904,41.233955,41.35455,41.47467,41.594326,41.71351,41.832226,41.950474,42.068256,42.185577,42.302433,42.41883,42.534767,42.650253,42.76528,42.879864,42.99399,43.107677,43.220917,43.333717,43.446075,43.558,43.669487,43.780544,43.89117,44.001373,44.11115,44.2205,44.329433,44.437946,44.546047,44.653732,44.761005,44.867874,44.974335,45.08039,45.186047,45.2913,45.39616,45.50062,45.60469,45.70837,45.81166,45.914566,46.017082,46.11922,46.220978,46.322353,46.423355,46.523983,46.624237,46.724117,46.823635,46.92278,47.021564,47.119984,47.21804,47.31574,47.413082,47.510067,47.606697,47.702976,47.798904,47.89448,47.98971,48.0846,48.17914,48.273335,48.36719,48.46071,48.55389,48.646732,48.739243,48.831417,48.92326,49.01477,49.105953,49.19681,49.287342,49.377544,49.467426,49.556988,49.646225,49.735146,49.823746,49.91203,50.0
